datetime	FF	FX	N	P	T	TD	U	gasPower	hour	dayofweek	season
2017-10-08 13:00:00	3.0199999809265137	5.071666717529297	6.833333492279053	1018.2166748046876	15.483333587646484	10.416666984558104	71.16666412353516	0.08626930930397726	13	6	4
2017-10-08 14:00:00	3.6433334350585938	5.896666526794434	6.5	1018.4166870117188	15.75	10.25	69.5	0.028221546519886363	14	6	4
2017-10-08 15:00:00	3.753333330154419	5.849999904632568	7.166666507720947	1018.6666259765624	15.166666030883787	10.0	70.83333587646484	0.02641712535511364	15	6	4
2017-10-08 16:00:00	2.6083333492279053	4.019999980926514	8.0	1018.7333374023438	14.81666660308838	10.266666412353516	73.66666412353516	0.03804820667613636	16	6	4
2017-10-08 17:00:00	2.756666660308838	4.356666564941406	7.666666507720947	1019.0333251953124	14.216667175292967	10.300000190734863	77.0	0.026444868607954544	17	6	4
2017-10-08 18:00:00	1.5716667175292969	2.551666736602783	7.666666507720947	1019.4500122070312	13.483333587646484	10.149999618530273	79.5	0.033923339843750004	18	6	4
2017-10-08 19:00:00	1.4016666412353516	1.8949999809265137	8.0	1019.933349609375	12.466667175292967	9.699999809265137	82.66666412353516	0.07909046519886362	19	6	4
2017-10-08 20:00:00	0.3566666841506958	0.7433333396911621	8.0	1020.433349609375	11.600000381469727	9.966667175292967	89.16666412353516	0.050190873579545464	20	6	4
2017-10-08 21:00:00	0.675000011920929	0.8799999952316284	8.0	1020.6666259765624	11.75	10.100000381469727	89.33333587646484	0.04043246182528409	21	6	4
2017-10-08 22:00:00	0.6466666460037231	1.1150000095367432	7.833333492279053	1020.7833251953124	11.75	10.416666984558104	91.16666412353516	0.06590798117897728	22	6	4
2017-10-08 23:00:00	0.7099999785423279	1.346666693687439	8.0	1020.75	11.75	10.56666660308838	92.0	0.07485684481534091	23	6	4
2017-10-09 00:00:00	1.34333336353302	2.115000009536743	8.0	1020.683349609375	11.350000381469727	10.133333206176758	91.66666412353516	0.04217973188920455	0	0	4
2017-10-09 01:00:00	1.4116666316986084	1.9591666460037231	7.416666507720947	1020.6583251953124	11.708333015441895	9.891666412353516	88.16666412353516	0.023966841264204543	1	0	4
2017-10-09 02:00:00	2.2219998836517334	3.1619999408721924	6.800000190734862	1020.739990234375	11.68000030517578	10.4399995803833	91.5999984741211	0.03626154119318182	2	0	4
2017-10-09 03:00:00	2.0083332061767583	2.5999999046325684	7.333333492279053	1020.5166625976562	11.516666412353516	11.016666412353516	96.5	0.025602583451704543	3	0	4
2017-10-09 04:00:00	1.3833333253860474	1.921666622161865	8.0	1020.066650390625	11.300000190734865	10.949999809265137	97.0	0.0275146484375	4	0	4
2017-10-09 05:00:00	2.493333339691162	3.2116665840148926	8.0	1019.7666625976562	11.600000381469727	10.93333339691162	95.16666412353516	0.03297008167613636	5	0	4
2017-10-09 06:00:00	2.309999942779541	3.0833334922790527	6.5	1019.5166625976562	11.266666412353516	10.516666412353516	94.66666412353516	0.08932439630681817	6	0	4
2017-10-09 07:00:00	2.174999952316284	3.1683332920074463	4.166666507720946	1019.433349609375	10.0	9.483333587646484	96.0	0.14198109019886365	7	0	4
2017-10-09 08:00:00	1.8650000095367432	3.0349998474121094	8.0	1019.2666625976562	10.983333587646484	10.699999809265137	97.5	0.15258678089488634	8	0	4
2017-10-09 09:00:00	2.3666667938232417	3.158333301544189	6.5	1019.1166381835938	12.550000190734865	11.68333339691162	93.83333587646484	0.06139248934659091	9	0	4
