datetime	FF	FX	N	P	T	TD	U	gasPower	hour	dayofweek	season
2017/5/19 8:00	8.095531916	12.83164448	7.463454611	1007.797293	12.12168415	9.522556213	83.18698872	0.029965306	8	4	2
2017/5/19 9:00	8.909458037	13.27991914	7.48410054	1008.84773	12.15374088	9.326273745	82.0535269	0.037993499	9	4	2
2017/5/19 10:00	7.768347588	11.28864807	7.007025394	1009.813085	12.28701562	9.964154178	85.31165725	0.048854409	10	4	2
2017/5/19 11:00	7.240203775	10.33339812	6.509808359	1011.110839	12.58415666	9.934856939	83.26473287	0.036217735	11	4	2
2017/5/19 12:00	5.980044515	8.888856918	6.737183742	1010.65197	12.49725034	10.37887962	86.3354283	0.029867808	12	4	2
2017/5/19 13:00	7.315318061	10.7136613	5.989236512	1011.044918	13.42357797	9.177616604	74.42194167	0.021234227	13	4	2
2017/5/19 14:00	6.686839706	9.712442479	6.698912135	1011.350905	14.00131131	9.355205658	73.74447422	0.027894765	14	4	2
2017/5/19 15:00	6.860582852	10.53446834	5.958652548	1011.951261	13.8436067	8.677268775	70.88549784	0.024416865	15	4	2
2017/5/19 16:00	6.713222032	9.462484406	4.822402774	1012.069524	14.35677371	8.878078348	69.95981028	0.013128894	16	4	2
2017/5/19 17:00	6.423479084	9.172207703	5.134405641	1012.017189	14.91333873	8.73426174	66.63051469	0.018097622	17	4	2
2017/5/19 18:00	5.843831829	8.761743748	5.100168685	1012.421831	14.04649913	8.748980883	70.5402012	0.025870574	18	4	2
2017/5/19 19:00	4.717689147	7.238747296	3.590939851	1012.746971	13.26801051	8.98943119	75.82104915	0.036171126	19	4	2
2017/5/19 20:00	4.545693505	6.803910219	6.851407805	1013.163029	13.10598664	8.480785038	73.55445698	0.032391453	20	4	2
2017/5/19 21:00	3.659817896	5.467645671	6.413554015	1013.124608	12.83322619	8.963584037	77.51234409	0.026276973	21	4	2
2017/5/19 22:00	3.053539624	4.832291872	7.306090922	1014.097343	11.21945271	8.340687341	81.61474314	0.026805043	22	4	2
2017/5/19 23:00	3.181600281	4.664272592	7.358793386	1014.641918	11.13680682	8.402785445	82.79505039	0.019842187	23	4	2
2017/5/20 0:00	3.237101631	4.377342522	6.784043471	1014.626762	10.54607788	8.484921884	86.08228813	0.017330323	0	5	2
2017/5/20 1:00	2.223884755	3.023888928	3.092995738	1014.968117	8.733292587	7.871486998	92.54567735	0.024681301	1	5	2
2017/5/20 2:00	3.518779535	4.86989601	4.087048888	1015.063776	10.13879994	8.635891972	89.23037616	0.022335504	2	5	2
2017/5/20 3:00	3.127531227	4.305392111	7.093097994	1015.360214	10.78226867	9.326332608	90.20228632	0.016956817	3	5	2
2017/5/20 4:00	3.084640572	4.34144105	6.437509041	1015.477468	10.44027897	9.050140523	89.90831057	0.013633793	4	5	2
2017/5/20 5:00	2.668359038	3.712576077	2.880950719	1015.55624	9.821014889	8.771453682	92.02414082	0.014359532	5	5	2
2017/5/20 6:00	2.851051258	4.262310967	6.110651022	1015.955205	9.667251058	8.132406373	87.83291191	0.013944003	6	5	2
2017/5/20 7:00	2.934350561	4.047963173	5.524494956	1016.481349	10.43725004	8.435066311	86.93657243	0.028569723	7	5	2
2017/5/20 8:00	3.552204975	5.758004713	7.010090531	1017.41883	11.63234003	8.983079328	83.09504228	0.028071835	8	5	2
2017/5/20 9:00	4.650645838	7.14782434	5.212366933	1017.852437	13.38873777	9.026495434	74.19234221	0.033348918	9	5	2
2017/5/20 10:00	5.471872793	7.693509758	2.599381228	1018.413227	14.30697671	8.420308198	66.8681491	0.039259632	10	5	2
2017/5/20 11:00	5.634114004	8.242454318	5.457088487	1018.947613	13.99461011	7.559377159	63.53600239	0.029052132	11	5	2
2017/5/20 12:00	5.408049471	7.385750173	5.597696207	1019.671822	14.92121245	7.886763114	61.61428041	0.052742007	12	5	2
2017/5/20 13:00	5.410982894	8.192337538	3.887171564	1020.083699	16.70105313	7.418275407	52.85204286	0.034454872	13	5	2
2017/5/20 14:00	6.227601105	9.054093014	5.694212633	1020.360022	16.26681491	6.818862028	52.27287302	0.024360665	14	5	2
2017/5/20 15:00	5.575255668	8.604410921	5.721844948	1020.920483	15.74877387	7.688416588	57.78783968	0.018508895	15	5	2
2017/5/20 16:00	5.426336176	8.585379926	6.485009258	1021.830449	13.97489781	9.656647094	73.83510997	0.016955419	16	5	2
2017/5/20 17:00	3.328448821	5.193912512	7.146016709	1022.295335	15.21609159	10.32371982	71.9910744	0.019409614	17	5	2
2017/5/20 18:00	4.839377775	7.406947517	3.498380628	1022.294928	17.08084218	6.478933182	48.40353331	0.019216189	18	5	2
2017/5/20 19:00	3.847191645	7.028284113	5.885631571	1022.369892	16.21138837	7.616331308	58.0575625	0.030472645	19	5	2
2017/5/20 20:00	3.595159784	6.171105986	3.311681772	1022.681086	15.68288073	7.484146982	58.66176353	0.030184808	20	5	2
2017/5/20 21:00	3.015164214	4.952019703	1.87927306	1023.251317	15.08224021	7.426598884	60.42121758	0.038428684	21	5	2
2017/5/20 22:00	3.545423136	5.037665864	7.081896575	1023.951336	12.99643284	8.421568828	72.91406197	0.037006571	22	5	2
2017/5/20 23:00	1.498484717	2.325897712	3.474921368	1024.892492	10.07077463	8.523903434	87.75696748	0.023986938	23	5	2
2017/5/21 0:00	0.952446566	1.217643115	2.314160222	1024.745922	9.476280555	8.623851208	92.10698535	0.014716943	0	6	2
2017/5/21 1:00	0.901903321	1.55893776	2.235826568	1024.842182	8.684344209	8.784882908	98.38177265	0.024048062	1	6	2
2017/5/21 2:00	1.610173185	2.168979812	3.901218129	1025.23216	9.352601258	8.195271665	91.0983846	0.027046505	2	6	2
2017/5/21 3:00	3.031101996	4.141238393	1.06992854	1025.495125	11.1696757	8.957920053	86.51328026	0.022946453	3	6	2
2017/5/21 4:00	2.516285349	3.303848768	0.97870092	1025.609251	8.203880082	7.398829051	92.44940693	0.014955178	4	6	2
2017/5/21 5:00	2.320732705	3.230300534	0.904985929	1025.823135	9.081363276	7.854040297	91.55384251	0.013772647	5	6	2
2017/5/21 6:00	1.744771053	2.303521738	1.215790425	1025.732312	9.257451464	8.183539536	91.7428297	0.015250253	6	6	2
2017/5/21 7:00	1.550818346	2.189035483	0.933368614	1026.139316	9.77374849	8.6821752	92.26072721	0.013509128	7	6	2
2017/5/21 8:00	2.144418244	3.865491993	4.106360822	1026.514312	13.80063119	10.33306579	80.13389787	0.024432095	8	6	2
2017/5/21 9:00	2.895821908	4.159471386	0.853141086	1027.017314	14.11273106	10.1644743	76.53830675	0.042496671	9	6	2
2017/5/21 10:00	2.48134715	4.122901498	0.926295996	1027.356676	16.33450896	9.707854643	64.51153623	0.039168985	10	6	2
2017/5/21 11:00	2.86869163	4.861449809	1.754097226	1027.201963	17.55584944	9.02002917	56.7190314	0.05164374	11	6	2
2017/5/21 12:00	3.839722345	6.081232013	0.766499319	1027.179323	17.57547175	9.196096563	57.00722121	0.039722298	12	6	2
2017/5/21 13:00	3.19180005	7.075736296	5.547825445	1026.974181	18.54851994	9.10307873	52.8618914	0.040340548	13	6	2
2017/5/21 14:00	2.588281286	5.247333106	5.315983414	1026.49549	18.71909308	8.573199899	50.60464422	0.030052079	14	6	2
2017/5/21 15:00	1.834241521	3.837906172	6.15569169	1026.246355	19.02933737	8.41168168	49.5689838	0.018230349	15	6	2
2017/5/21 16:00	1.899768064	3.792102553	4.038410983	1025.511771	19.58784145	8.32032095	47.49192089	0.023908593	16	6	2
2017/5/21 17:00	1.605259844	4.19577337	4.293442611	1024.929366	19.40847396	8.733632003	50.21173525	0.017572563	17	6	2
2017/5/21 18:00	3.409736497	5.075633673	7.024874395	1024.271298	18.48997612	9.635452671	56.25103584	0.028873842	18	6	2
2017/5/21 19:00	2.559076897	4.101317133	3.550024255	1023.709911	17.67627855	8.948472414	56.62718471	0.033635258	19	6	2
2017/5/21 20:00	3.346155469	5.10020068	3.264817091	1023.230928	18.68982294	7.627086864	49.14144728	0.04747527	20	6	2
2017/5/21 21:00	3.300253503	5.200547787	1.620238018	1023.332455	16.35337458	8.847333283	61.61532557	0.041449265	21	6	2
2017/5/21 22:00	2.768932332	3.898695195	1.286001991	1023.347048	14.15670076	8.762533406	69.48022022	0.027580046	22	6	2
2017/5/21 23:00	3.704764899	4.793509485	0.960024012	1023.493872	13.59107556	10.52571799	80.46555433	0.023777261	23	6	2
2017/5/22 0:00	3.687682662	4.971179911	0.887621917	1023.079362	11.81712434	10.16939223	87.89193714	0.016597933	0	0	2
2017/5/22 1:00	2.725352768	3.51236425	0.829066283	1022.66904	10.2117526	9.294586693	91.88820559	0.021314076	1	0	2
2017/5/22 2:00	1.985257956	2.307624885	0.781656605	1022.232571	10.81336304	9.561406648	91.55792853	0.015797653	2	0	2
2017/5/22 3:00	1.163825855	1.646515212	0.743219195	1021.628274	9.801993364	9.13037111	94.66813882	0.014897232	3	0	2
2017/5/22 4:00	1.317522209	1.676870636	0.712004405	1021.233513	9.900566982	8.578299039	91.06805918	0.015381471	4	0	2
2017/5/22 5:00	1.541623603	1.878567186	0.686603911	1020.771606	10.0893503	8.317695046	88.58079126	0.015651463	5	0	2
2017/5/22 6:00	1.528798773	1.942864746	0.665884121	1020.524019	8.750667997	7.94606549	93.61132799	0.018175449	6	0	2
2017/5/22 7:00	1.541215814	2.061877706	0.648932584	1020.349965	10.25853155	9.05186192	92.67300164	0.018435085	7	0	2
2017/5/22 8:00	1.875228321	3.061792233	0.635014851	1020.112001	14.4643492	9.629983416	72.52625557	0.041868567	8	0	2
2017/5/22 9:00	2.792760068	4.090844918	0.623539744	1019.895736	16.65752397	9.401307196	62.50260321	0.045111463	9	0	2
2017/5/22 10:00	2.165876686	3.211856104	0.614031415	1019.69202	19.13067641	9.961639178	55.10202465	0.044550273	10	0	2
2017/5/22 11:00	2.663381434	4.29968312	0.606106839	1019.229431	21.40111494	9.611658771	46.01257191	0.036106383	11	0	2
2017/5/22 12:00	3.853315237	5.877491905	0.599457714	1018.617725	22.37707058	8.965860368	41.47517495	0.022000366	12	0	2
2017/5/22 13:00	4.587218035	8.229527541	0.964258409	1017.981181	22.90727564	8.716362804	39.41464684	0.026935797	13	0	2
2017/5/22 14:00	4.511800753	7.79778371	0.725312762	1017.353573	22.90637759	8.497127982	38.78652495	0.01927837	14	0	2
2017/5/22 15:00	4.39555015	7.353363956	0.599510435	1016.911776	24.20764817	8.360908003	36.20576173	0.019450175	15	0	2
2017/5/22 16:00	3.743013734	6.686122387	0.59311291	1016.620195	24.10035025	8.526044364	37.25844784	0.015880916	16	0	2
2017/5/22 17:00	3.013150391	5.669912443	0.587696096	1015.966903	23.43112904	8.780249132	39.6824102	0.018778315	17	0	2
2017/5/22 18:00	2.919662959	5.452224327	1.323914379	1015.300794	23.59898792	8.736341814	39.83526683	0.022104026	18	0	2
2017/5/22 19:00	2.302591024	3.784542594	0.60467311	1015.233279	22.32515807	11.64105424	51.43451875	0.046196086	19	0	2
2017/5/22 20:00	1.605549649	2.392693785	0.596263389	1014.914939	22.42284976	10.82745514	48.5638674	0.050305502	20	0	2
2017/5/22 21:00	2.147847643	3.147906381	0.589229348	1014.876016	18.47134681	10.01099447	57.49197057	0.024922555	21	0	2
2017/5/22 22:00	1.274941146	1.836457452	2.558890134	1015.036922	18.11545394	10.47337865	61.07671573	0.030261483	22	0	2
2017/5/22 23:00	0.999914874	1.283569311	0.646520298	1015.533691	15.95402597	11.81703863	75.15926418	0.028703753	23	0	2
2017/5/23 0:00	1.191972549	1.614334231	6.555812662	1015.074926	16.91625355	9.929209546	63.04789811	0.022924026	0	1	2
2017/5/23 1:00	1.061131022	1.575985412	1.807274555	1014.3217	15.36815941	11.39571757	76.43402782	0.015858696	1	1	2
2017/5/23 2:00	0.855085628	1.628168003	0.80235514	1014.415653	13.27821905	11.15197557	85.46139613	0.011927357	2	1	2
2017/5/23 3:00	0.624682759	0.81516824	0.75426262	1014.22952	12.44863147	10.91178486	88.84497632	0.014661883	3	1	2
2017/5/23 4:00	0.686214004	0.894784917	0.71528983	1014.526639	12.34907963	11.38981643	93.34112768	0.016451866	4	1	2
2017/5/23 5:00	1.36143302	1.751886122	0.683658321	1014.824565	11.9883701	11.18821922	94.3173978	0.015639796	5	1	2
2017/5/23 6:00	2.198235501	2.777784989	0.657936585	1014.595311	13.25117346	10.41520743	83.36468258	0.012500024	6	1	2
2017/5/23 7:00	2.475068555	3.577876866	0.63697237	1015.178533	14.06992618	10.91460496	82.40001311	0.018806039	7	1	2
2017/5/23 8:00	3.272444326	5.240644828	0.619838207	1016.101857	16.99537812	11.59044235	71.01388157	0.038506344	8	1	2
2017/5/23 9:00	3.692108357	5.619387965	0.605787555	1016.46584	18.1732104	12.49734699	69.88234028	0.046472536	9	1	2
2017/5/23 10:00	4.024766354	5.911200775	0.594219507	1017.302689	18.37236962	12.48691041	68.56482881	0.041073688	10	1	2
2017/5/23 11:00	3.848764576	6.221109799	0.58465038	1018.161113	18.72293615	12.04862467	64.66034031	0.036246996	11	1	2
2017/5/23 12:00	5.261429362	7.700279284	2.552277697	1019.430478	18.53877119	12.22104526	65.77481472	0.024734108	12	1	2
2017/5/23 13:00	4.74684583	7.405828881	1.996494143	1020.346043	17.75845813	12.0832712	68.51412818	0.020322735	13	1	2
2017/5/23 14:00	4.815767881	7.498929146	0.789901935	1020.680375	19.02409588	12.23097391	64.11883026	0.02578357	14	1	2
2017/5/23 15:00	5.38337013	7.983798277	0.646284192	1020.815787	19.20423124	11.61465861	60.97389408	0.01699399	15	1	2
2017/5/23 16:00	5.528770792	8.306168757	0.625559304	1021.507461	18.06858576	11.24999009	63.92387166	0.018049493	16	1	2
2017/5/23 17:00	5.491800628	8.567204204	0.855571053	1021.987547	17.93929929	10.08593464	59.61488308	0.015989528	17	1	2
2017/5/23 18:00	5.112790393	7.326237106	5.171811617	1022.193331	17.29524237	10.21262966	63.26806312	0.023107814	18	1	2
2017/5/23 19:00	4.33558076	6.542169437	6.551307854	1022.43201	16.30641808	10.44428252	67.76794748	0.041745207	19	1	2
2017/5/23 20:00	3.439629154	5.027773159	6.710599306	1022.890775	14.03270337	11.05197519	80.99350467	0.042053406	20	1	2
2017/5/23 21:00	2.24580264	3.423669171	6.962509719	1023.001298	14.04969184	10.95730957	80.7419459	0.037306673	21	1	2
2017/5/23 22:00	0.608647898	0.994307553	5.712159314	1023.231555	12.87628063	11.33073964	88.90127001	0.02985347	22	1	2
2017/5/23 23:00	0.396680936	0.583938592	7.110504711	1023.735509	13.32343203	11.00241851	85.3804587	0.028502882	23	1	2
2017/5/24 0:00	0.388712922	0.66135255	6.819422794	1023.725615	13.59132951	10.94221023	84.34292793	0.027984918	0	2	2
2017/5/24 1:00	0.668939073	0.94876206	6.253345337	1023.547338	13.60392635	11.25887423	85.76648212	0.018792762	1	2	2
2017/5/24 2:00	0.947621038	1.305724699	3.310121184	1023.343629	12.30782138	10.6291652	89.1642142	0.011070204	2	2	2
2017/5/24 3:00	2.370064354	3.262952818	1.544866439	1022.76028	12.42356506	10.4059326	87.83745447	0.011421587	3	2	2
2017/5/24 4:00	3.141804882	4.181562083	1.491614469	1022.844357	12.43780156	11.1560361	91.81255595	0.015038205	4	2	2
2017/5/24 5:00	2.971260764	4.050963586	1.021023613	1022.642907	12.94903277	11.96871208	94.6259622	0.014345704	5	2	2
2017/5/24 6:00	2.16666388	3.208788064	0.927373632	1022.748372	12.7894503	11.91294334	94.5377456	0.013370822	6	2	2
2017/5/24 7:00	1.981370086	2.861169233	1.222160286	1023.010014	13.53076133	12.51639457	94.27823639	0.02106247	7	2	2
2017/5/24 8:00	2.441427739	3.764662486	5.865840625	1023.38131	16.12660816	13.92879178	87.74576493	0.029675909	8	2	2
2017/5/24 9:00	2.462673413	3.720147085	6.853122796	1024.260725	16.63334802	13.31530539	81.13448032	0.043977418	9	2	2
2017/5/24 10:00	1.936987929	3.210840924	6.982116873	1024.415456	17.7668496	13.07630523	74.0921634	0.055558453	10	2	2
2017/5/24 11:00	3.131967587	4.727102269	7.086175792	1024.390751	17.99947138	13.0185939	72.33412824	0.037601067	11	2	2
2017/5/24 12:00	3.549202374	5.451824063	6.182369867	1024.829613	19.4081215	12.61347687	63.68527937	0.024901773	12	2	2
2017/5/24 13:00	4.361798248	6.741736493	2.882273264	1024.669828	20.5226691	11.40084308	54.88362888	0.020218562	13	2	2
2017/5/24 14:00	5.041958677	7.24000361	6.128180212	1024.732428	20.38435906	10.00024348	50.2413561	0.01833961	14	2	2
2017/5/24 15:00	4.807030996	6.940720004	3.579521913	1024.698632	20.9151303	11.5744087	54.88982856	0.017040319	15	2	2
2017/5/24 16:00	5.533827185	7.968004574	1.179737738	1024.732606	19.94812751	11.23767608	56.48389004	0.016265532	16	2	2
2017/5/24 17:00	5.285441441	8.118528551	1.055340946	1025.13025	19.57562745	12.84066922	64.81387481	0.018393556	17	2	2
2017/5/24 18:00	3.97808671	6.611570954	0.954955856	1024.874187	18.63060886	12.74141303	67.82526101	0.024520702	18	2	2
2017/5/24 19:00	4.215077199	6.297482665	0.87389887	1024.840823	17.96057013	12.6043956	70.6836305	0.037779991	19	2	2
2017/5/24 20:00	3.402180064	5.388366536	0.808400068	1025.066038	16.63479897	12.65911861	76.71997269	0.03547907	20	2	2
2017/5/24 21:00	2.667507885	4.317188494	0.755424965	1025.156735	15.83724196	12.42338312	79.93134925	0.032045992	21	2	2
2017/5/24 22:00	2.529243229	3.939240828	0.712531046	1025.235921	14.09415904	12.07037971	86.61996129	0.027089662	22	2	2
2017/5/24 23:00	1.78005473	2.661004201	0.677752279	1025.595445	12.56757331	11.8365554	93.95229204	0.020024283	23	2	2
2017/5/25 0:00	1.217003106	1.735577001	0.649506168	1025.47761	11.72777882	11.57165302	97.36862383	0.017286757	0	3	2
2017/5/25 1:00	0.85549176	1.292995702	0.873467277	1025.513913	11.29336841	11.352866	100.2845035	0.015193904	1	3	2
2017/5/25 2:00	1.183075984	1.612918728	0.616296594	1025.409579	10.5199513	10.65133854	100.3961043	0.012649424	2	3	2
2017/5/25 3:00	1.036288768	1.262409241	3.710856009	1025.286523	9.390974222	9.415003268	99.30064961	0.012517689	3	3	2
2017/5/25 4:00	0.598699934	0.788487009	4.150153633	1025.211364	9.578416632	9.318063521	98.21063731	0.015970421	4	3	2
2017/5/25 5:00	0.938911302	1.153894436	6.213005193	1025.001448	9.711094764	9.305404523	97.51704815	0.015458441	5	3	2
2017/5/25 6:00	0.818490039	1.010612167	7.586271041	1025.054961	9.059373325	8.526406947	96.53137834	0.013755146	6	3	2
2017/5/25 7:00	0.661011163	0.931339359	7.617147665	1025.204217	9.342258787	8.681561208	95.83121724	0.013699264	7	3	2
2017/5/25 8:00	0.634000159	1.152516361	3.045397531	1025.637825	13.67461214	12.35273207	94.66993254	0.019413371	8	3	2
2017/5/25 9:00	1.90937013	2.927798545	1.128278704	1025.887815	15.91483385	12.09740416	78.38137345	0.020662164	9	3	2
2017/5/25 10:00	1.478283755	2.732631657	1.011868831	1026.109499	18.33215238	10.70116995	61.2178117	0.033698166	10	3	2
2017/5/25 11:00	1.856147828	3.223202632	0.917917529	1026.022108	19.13565304	10.30166569	56.50535726	0.037249516	11	3	2
2017/5/25 12:00	1.746789927	3.353642534	0.842044175	1025.540655	20.47505498	10.96341068	54.19176172	0.038585024	12	3	2
2017/5/25 13:00	1.904438209	3.517395074	0.780722716	1025.388199	21.37181268	10.25651901	48.2223064	0.030946404	13	3	2
2017/5/25 14:00	2.494247023	4.786344452	0.731114965	1024.909444	22.47533453	11.52268788	49.48264344	0.03029827	14	3	2
2017/5/25 15:00	2.193627171	4.363975288	0.690936406	1024.598489	22.52499703	11.82604691	50.49451356	0.025237281	15	3	2
2017/5/25 16:00	3.524399154	5.968689965	0.658348188	1024.153571	22.757526	12.22729798	51.49797241	0.011272266	16	3	2
2017/5/25 17:00	4.155943911	6.505864081	0.631870182	1023.723165	22.90655075	12.95799744	53.98407211	0.013167201	17	3	2
2017/5/25 18:00	4.293134012	6.825872412	0.610311003	1023.591378	22.42418267	12.34129294	53.40302091	0.020336803	18	3	2
2017/5/25 19:00	4.367159231	6.596261611	0.592711678	1023.228413	21.87064601	12.50813728	55.94131857	0.025968485	19	3	2
2017/5/25 20:00	3.908675813	5.873763966	0.578300311	1022.783459	21.00498293	11.96467384	57.12989423	0.031500129	20	3	2
2017/5/25 21:00	3.762168229	5.412377543	0.566455589	1022.659713	19.59535864	12.49678737	63.98175632	0.027730597	21	3	2
2017/5/25 22:00	3.952596899	5.450853685	0.556677399	1022.965027	17.30812001	12.94320339	74.33737858	0.026962902	22	3	2
2017/5/25 23:00	3.619953428	4.919674285	0.9189857	1023.409475	15.73431357	13.04127781	82.41806667	0.024215865	23	3	2
2017/5/26 0:00	3.250324303	4.041485592	0.554585941	1023.281875	14.80039626	12.82798907	86.51146175	0.017498818	0	4	2
2017/5/26 1:00	2.943652698	3.75868231	0.546424577	1023.186894	14.64318538	12.95619733	88.5565641	0.019708537	1	4	2
2017/5/26 2:00	2.697297294	3.318052669	0.539613474	1023.183333	13.46079085	12.66713487	93.80505612	0.015143268	2	4	2
2017/5/26 3:00	3.659671839	4.541365833	0.533889808	1022.660698	14.86218282	13.15925696	89.67338381	0.012784219	3	4	2
2017/5/26 4:00	3.140783931	4.684892817	0.529042023	1022.584929	13.37471446	11.86310481	89.82249732	0.011723713	4	4	2
2017/5/26 5:00	3.408434371	5.09029507	0.524899835	1022.930839	15.14140561	12.06818958	82.84136262	0.012863119	5	4	2
2017/5/26 6:00	2.945971952	4.346917296	0.521326177	1023.045074	13.69456856	11.31001988	84.95585825	0.013261315	6	4	2
2017/5/26 7:00	2.972040534	4.403974767	0.518210717	1023.059005	15.51375854	11.84702569	79.85012576	0.012013944	7	4	2
2017/5/26 8:00	3.925850744	6.068493991	0.515464648	1022.991858	16.95582351	12.08839092	73.24809117	0.015669616	8	4	2
2017/5/26 9:00	4.756102005	7.063877185	0.636490659	1023.134822	18.69974108	13.1586734	71.06285121	0.025690167	9	4	2
2017/5/26 10:00	4.937154192	6.708549641	0.638548528	1023.096304	20.0951336	13.36618856	65.09255629	0.03634925	10	4	2
2017/5/26 11:00	4.097839266	6.472413275	0.516504185	1022.54968	21.75944482	13.69507319	59.77060778	0.042731444	11	4	2
2017/5/26 12:00	5.800737829	8.247170844	0.513163376	1021.859653	22.73578767	13.99270905	57.7938028	0.025647126	12	4	2
2017/5/26 13:00	5.748792776	8.553855502	0.510238739	1021.362622	23.5679125	13.60134911	53.12779873	0.019639894	13	4	2
2017/5/26 14:00	6.064474713	8.579727769	0.631123828	1020.70757	24.60287463	12.88589737	47.8296333	0.021639331	14	4	2
2017/5/26 15:00	6.35309639	9.81467856	0.509596902	1020.137881	25.25298219	12.45535185	45.27160392	0.019889335	15	4	2
2017/5/26 16:00	6.531572323	9.511398665	0.506674822	1019.282722	25.31694832	11.88479718	43.37444862	0.01471373	16	4	2
2017/5/26 17:00	6.24628793	9.645710853	0.504089474	1018.748235	25.46264282	12.4456799	45.23553055	0.013174586	17	4	2
2017/5/26 18:00	6.287591299	9.840590983	0.501775733	1018.112441	25.35013406	12.3229936	45.33202802	0.019106779	18	4	2
2017/5/26 19:00	6.462479608	9.685319818	0.499681175	1017.728902	25.28993265	12.0985329	45.46870357	0.034200759	19	4	2
2017/5/26 20:00	6.264819275	9.401437476	0.497763605	1017.279058	24.85205207	12.20641431	46.85205688	0.051235313	20	4	2
2017/5/26 21:00	5.441671042	7.914568874	0.495989055	1017.03529	23.85908097	12.351567	50.09953311	0.027271478	21	4	2
2017/5/26 22:00	4.829237205	7.308459585	0.494330183	1017.391735	22.59712447	12.3044015	53.19758171	0.019080637	22	4	2
2017/5/26 23:00	4.410278511	6.562788688	0.492764981	1017.903375	21.32140744	12.5048567	57.72506046	0.015778661	23	4	2
2017/5/27 0:00	5.240624385	7.469397844	0.491275731	1017.64894	20.85727335	12.39332239	58.92068545	0.020293114	0	5	2
2017/5/27 1:00	6.2099217	9.219332572	0.489848172	1017.610639	20.5398844	12.1123498	58.60646211	0.018772803	1	5	2
2017/5/27 2:00	6.058421321	8.36988317	0.488470821	1017.451803	19.70986632	12.01016944	61.4137232	0.009791558	2	5	2
2017/5/27 3:00	5.824254297	8.195839128	0.487134436	1016.8917	19.19724151	12.16847536	63.37058905	0.012338462	3	5	2
2017/5/27 4:00	5.092588716	7.408566541	0.485831577	1017.013034	18.68518991	12.29278302	65.87395722	0.013430204	4	5	2
2017/5/27 5:00	3.282487701	4.559656983	0.484556251	1017.173574	18.11832645	12.44757261	69.02955389	0.015530927	5	5	2
2017/5/27 6:00	3.182101239	4.346626308	0.483303637	1017.25584	18.16018373	12.61753766	69.34394916	0.011623739	6	5	2
2017/5/27 7:00	3.819848787	5.670220809	0.48206985	1017.022451	18.91673233	12.73952517	66.91692106	0.010810627	7	5	2
2017/5/27 8:00	3.845788194	5.902534538	0.480851763	1016.877249	20.19477425	13.13879792	63.48733884	0.014072802	8	5	2
2017/5/27 9:00	3.981204315	6.213765483	0.479646857	1016.487075	22.27047166	13.69180262	57.84309158	0.02157528	9	5	2
2017/5/27 10:00	4.806394828	7.524262989	0.478453103	1016.189625	24.49027245	13.25406599	48.44995756	0.040166551	10	5	2
2017/5/27 11:00	5.092801705	7.605585223	0.477268867	1015.597448	25.8486976	13.47267005	45.47232901	0.034654065	11	5	2
2017/5/27 12:00	5.398432715	7.823982181	0.476092833	1014.943382	27.82364702	14.03293181	41.50245324	0.034576752	12	5	2
2017/5/27 13:00	5.175143607	8.195440911	0.474923939	1015.274504	29.08947039	13.94064928	38.37380881	0.025615381	13	5	2
2017/5/27 14:00	5.370788042	8.756602724	0.47376133	1014.986963	30.31367518	13.4627925	34.41692275	0.019566589	14	5	2
2017/5/27 15:00	5.453954553	8.802794986	0.472604316	1015.072002	30.64618687	13.12328993	33.42595752	0.016216765	15	5	2
2017/5/27 16:00	5.208987584	8.909103331	0.471452341	1014.369819	30.50058523	13.17007342	34.34454536	0.01010085	16	5	2
2017/5/27 17:00	4.981077214	8.076726301	1.087675772	1014.160539	30.4419854	12.90201772	34.48551133	0.02069314	17	5	2
2017/5/27 18:00	6.078236784	8.643459395	5.305982607	1014.614786	27.47073855	14.95718723	47.2546731	0.015880344	18	5	2
2017/5/27 19:00	5.50387992	8.596762611	6.331412894	1016.268368	18.70045746	16.31643934	79.27115251	0.025478058	19	5	2
2017/5/27 20:00	5.380033792	8.023053533	5.009437768	1016.503456	21.28752053	15.30071067	67.2174078	0.028541422	20	5	2
2017/5/27 21:00	5.335273524	7.903887547	3.481887005	1016.565934	18.18460187	13.79790977	73.13845176	0.026133345	21	5	2
2017/5/27 22:00	3.738206045	5.681188429	4.847244102	1016.871561	18.26160887	13.64678541	73.90709968	0.020188043	22	5	2
2017/5/27 23:00	3.333283696	5.183891459	1.689577306	1017.359829	17.17745107	12.17012752	71.57982666	0.012913867	23	5	2
2017/5/28 0:00	2.563678446	3.963745181	4.954962844	1017.462988	17.019939	12.83243063	76.49666691	0.013375529	0	6	2
2017/5/28 1:00	2.421232572	3.527926393	2.915845047	1017.215406	15.61111815	13.43500181	86.05367496	0.01388543	1	6	2
2017/5/28 2:00	1.380458769	2.153783934	5.114224976	1017.676379	15.7803135	13.86535543	87.79571282	0.012737153	2	6	2
2017/5/28 3:00	1.073957166	1.536123241	2.455073532	1017.786171	15.99799631	13.63202768	86.13912881	0.012573	3	6	2
2017/5/28 4:00	2.408820413	3.223326827	4.506517798	1017.795083	15.28444162	12.52831849	83.90294068	0.012943776	4	6	2
2017/5/28 5:00	2.436642618	3.191853201	3.923236043	1018.098234	15.86364136	12.46154605	81.22320174	0.011898842	5	6	2
